,mean,std,cv,skewness,kurtosis
3736,0.4090691348888177,0.18083251558602934,44.205856703214344,2.0556590264986956,44.29135408252791
3732,0.3906474135768345,0.17767653437378939,45.48258306562244,2.105660364205967,44.210810835356135
3728,0.3722456104712583,0.17426445719897002,46.81437532019609,2.099983315297276,42.65564301866974
3724,0.35132034804625084,0.170767906281463,48.60746245730738,2.042042053776245,39.812078922184206
3720,0.3236954240846331,0.16602159983754894,51.28944911934903,2.0151866642935574,36.91705047248111
3716,0.29369073097613374,0.16046737020689467,54.63821404017506,1.9815969335835026,33.31764512355613
3712,0.26516729347572326,0.15521444414972949,58.534535732228136,1.9096651301602958,28.70352094629502
3708,0.2238618634402843,0.14512207315194955,64.82661714761488,2.000100662580982,25.61556482084471
3704,0.2018401441973771,0.13882390410490053,68.77913442686915,2.0328722460835653,23.753054092876937
3700,0.18276167229350285,0.13194323206566708,72.19414793588406,2.1055540074036085,23.109159261347276
3696,0.17507296837929726,0.12766418977192528,72.92056046901519,2.172448356850011,23.811373981976715
3692,0.17678608303599963,0.1262771679416299,71.42936014704031,2.19358389286754,24.74890259326616
3688,0.17960342446208827,0.12492609949628604,69.55663561006108,2.243922754786436,26.400726305654207
3684,0.17550275128399237,0.12099381634119295,68.94126471294175,2.3882575177868453,29.299830544158795
3680,0.16764292401830014,0.11609197563438141,69.24955306894351,2.5199862690803707,30.777994042471555
3676,0.15943520171566725,0.11192081705537237,70.19830994096846,2.609127035476341,31.147691823755295
3672,0.14812114357084794,0.10642143391498966,71.8475643310755,2.7808037165679598,33.26760909962858
3668,0.13795030605297828,0.10152461784608297,73.5950653180092,2.970670750737601,35.92507436620911
3664,0.12996792494033435,0.09754270914211549,75.05137070311415,3.1327572961248875,38.17651148448157
3660,0.12305605699501451,0.09422454315646636,76.57042282793424,3.2497077984671314,39.3714876920947
3656,0.11666273591124238,0.09103651832449147,78.03393055495675,3.372279185167541,40.822812034636655
3652,0.11132110595567124,0.08822219437922597,79.25019574846534,3.4884889693512404,41.85205600632542
3648,0.10747116517833617,0.08594444816369412,79.96977423765628,3.5890755630143736,42.96207533996741
3644,0.10264625576514165,0.0831457404810714,81.00221470455958,3.747010176931189,45.67993867862118
3640,0.09925346857258985,0.08129842715304476,81.90991037616634,3.832737252989766,46.57812332661665
3636,0.09595807214652116,0.07961020189755261,82.96352783744288,3.9015299491668363,47.090370552380605
3632,0.09281924960016018,0.07810348725508852,84.14578612899466,3.9488850866401286,47.135050930713724
3628,0.08903994006242867,0.07638348799740906,85.78564624353321,3.9949272944890692,47.14742175782641
3624,0.08562740135793374,0.0746173910909256,87.14195445335909,4.076886914592202,48.66699544426819
3620,0.08596802751178295,0.07408388872559839,86.17609461313313,4.098054920019995,49.25347724159477
3616,0.09037233801209331,0.075182171727182,83.1915754100789,4.077949106265671,50.102695994318836
3612,0.09431843732750027,0.07651340884717087,81.12243058215086,4.026631731058165,49.94040295298313
3608,0.0970189527961758,0.07749481604793702,79.87595600082754,3.972917824972095,49.436285578228244
3604,0.09848345622288518,0.07810712859429528,79.30989791577305,3.9353714822434367,49.14185075863122
3600,0.10014088069478427,0.07884813814234866,78.73721261016968,3.8689322009550766,48.174994340650734
3596,0.1014654819476424,0.07927222736010689,78.12728608632881,3.821507410650122,47.62806675001111
3592,0.10296109116754432,0.07982137551288815,77.52576687731305,3.7722419952266426,46.993791923760114
3588,0.10464306940222243,0.08047128382883566,76.9007295834602,3.708021708145777,45.93218804747689
3584,0.10549106549057964,0.08085596229289001,76.64721359754438,3.6676231013732052,45.47722443246764
3580,0.10578142054391831,0.0808627960839004,76.44328812007946,3.652379749524613,45.43855314961879
3576,0.10623609503601962,0.08097830786174802,76.22485355310934,3.627218940274971,45.15778600084606
3572,0.10686851522480728,0.0812297235988564,76.0090316853215,3.58640314861084,44.49356933080168
3568,0.10779041902174391,0.08152528482387741,75.63314584335349,3.5383568309693847,43.65347706892298
3564,0.10783292902997296,0.08153002706802247,75.60772743672815,3.5245333455581522,43.73598286311268
3560,0.10766961282829113,0.08151590615837648,75.70929626019559,3.521209184005575,43.81982596818107
3556,0.10761986581461606,0.08145417536183572,75.68693265437362,3.5122899361031723,43.82355886923716
3552,0.10785956502554811,0.08156213640996986,75.61882563743946,3.4908538200119312,43.570817098561754
3548,0.1080207356781059,0.08165926358536163,75.59591505532829,3.4707508986557656,43.322710656752044
3544,0.10821241276504155,0.08187256128132595,75.65912189675824,3.444149536529305,42.96180034085068
3540,0.10769481814914406,0.08161427288306264,75.78291535813443,3.4465811988599935,43.208280021730296
3536,0.10751227385484032,0.08160074127609228,75.89900050506515,3.4246586593457087,42.875172588601544
3532,0.10710071658192011,0.08142445040855806,76.02605566721621,3.408845994119325,42.7030949859147
3528,0.10703387379169085,0.08142450355914985,76.07358369334374,3.3898050699697433,42.35426437189817
3524,0.107202315598178,0.08159274994123306,76.11099581753791,3.38467859902553,42.19862675761575
3520,0.10691960279277204,0.08148333578038264,76.20991254364354,3.4103807064846783,42.768404835621155
3516,0.10682277537395135,0.08151732879287242,76.31081340800883,3.41999252810128,42.86496299103688
3512,0.10671021520266293,0.08150137914410549,76.37636095974403,3.427294635611759,42.94127066807261
3508,0.10643268477711482,0.08136832385528585,76.45050392713732,3.4379319041346803,43.14648552822336
3504,0.10635357020340376,0.0814651703732506,76.598435028976,3.4343130418035224,42.92802906197623
3500,0.10601450025413957,0.08141593589018298,76.79698125729165,3.4377538083874883,42.85833846328263
3496,0.10552539581651815,0.08124881692410074,76.99456258413073,3.4461542101281717,42.91074258363812
3492,0.10478963577365102,0.0809134997271805,77.21517412462073,3.458782187019356,43.08883205632218
3488,0.10439682772954251,0.08078950983516517,77.38693942354642,3.4604326881075367,43.01859443467818
3484,0.10386817394245672,0.08056461001940503,77.5642884258638,3.464983484567369,42.99315761888217
3480,0.1034718758822705,0.08049323340780858,77.79237857772402,3.46178232032853,42.76486385759826
3476,0.1027908521007308,0.08018940638754944,78.01220123067677,3.472054419111514,42.86560239128828
3472,0.10230038746807489,0.08004802538112679,78.24801778596152,3.471993653747147,42.6805876227601
3468,0.10213878814197616,0.08020214499285312,78.52271057041483,3.4586736598792824,42.109861662987306
3464,0.10127927152719991,0.0797433805956277,78.7361316814088,3.472525964589853,42.24334173286537
3460,0.10080702571638803,0.07958593854216649,78.9488014119916,3.4758831704930597,42.12480715286932
3456,0.10024118725269798,0.07932282111020524,79.13196489806167,3.487982967992707,42.267450334189064
3452,0.09985340019097005,0.07918412148649485,79.30037568581028,3.494256767805871,42.182327246057916
3448,0.09966758072129342,0.07914713862704786,79.41111648768909,3.494545473734954,41.919205921187356
3444,0.09940100331578737,0.07904849906337794,79.52485027967828,3.503261263556163,41.90540192208979
3440,0.0991918583605566,0.07902678323690135,79.6706348112197,3.515026074368021,41.94247956572522
3436,0.0993434126714586,0.07931042187376165,79.83460577909818,3.515147403438404,41.5270793018001
3432,0.09920125450721794,0.07918457561470163,79.82215145166346,3.5327542491025654,41.76780492696069
3428,0.0991361036338973,0.07910164222230438,79.79095336893734,3.548867349496282,41.96797451396254
3424,0.09902288016812494,0.07895512386591393,79.73422276938503,3.568969211590978,42.30475797142621
3420,0.09913922692021222,0.0790451175974565,79.7314242333889,3.575642878904443,42.28044161093431
3416,0.09916491338117929,0.07913295474245884,79.7993484230458,3.5832176320989344,42.23927928452898
3412,0.09941133134928422,0.0794425289193432,79.91295141216837,3.579001855096751,41.86230170477908
3408,0.09937834948227049,0.07946519032768871,79.96227623187245,3.582929703812313,41.81309470706724
3404,0.09950050372850136,0.07964593847390196,80.04576408097904,3.5779093351398634,41.521340828020925
3400,0.09982852614423866,0.08006538218185075,80.20290920269338,3.5614169102408693,40.875926760320475
3396,0.0996631166896386,0.07989417744240342,80.1642373790118,3.5687727055549425,41.023628345559416
3392,0.09998600836714386,0.08019299039552433,80.20421227444092,3.560263648852259,40.655025541427875
3388,0.09991148053118429,0.08005276969720904,80.1236947662116,3.5726576215685117,40.916055191401234
3384,0.10000146591266394,0.08007274781451089,80.07157403516689,3.5761416984527363,40.94650905224792
3380,0.10033671267736509,0.08036190292227359,80.09222225635303,3.567115068038673,40.63502030259605
3376,0.1006907822000801,0.08062723184670063,80.0740942567,3.561826877687869,40.367610155855
3372,0.10131624919113023,0.08111489929866982,80.06109577314578,3.554081015575348,39.97891017903053
3368,0.1021754512567424,0.08181695446688246,80.07496268481954,3.540030198662653,39.36978045172272
3364,0.1024058801848233,0.08184988029538175,79.92693402728256,3.5517457524043774,39.617321848393026
3360,0.10281947178292121,0.08211017037813888,79.8585802419749,3.552925049941067,39.5528755798389
3356,0.10334367316624286,0.08243800480910175,79.7707322406555,3.557601732613677,39.6232336410705
3352,0.10411872980424465,0.08304248696278103,79.75749139363359,3.545121900841968,39.209685623481455
3348,0.10454119716630293,0.08326745598401568,79.65037539368788,3.546703920669421,39.27364212333936
3344,0.1050328509595355,0.08354531382733002,79.54207951521407,3.5447841567742606,39.258361173971075
3340,0.10570547964066473,0.08400233826232699,79.46829109321918,3.5371272964713496,39.07813960339863
3336,0.10614351954477924,0.08419432711738904,79.3212128997377,3.537632334669326,39.175527586964606
3332,0.10636145646759436,0.08418988277190825,79.15450349023641,3.5457816871356362,39.51422953250404
3328,0.10708649853588947,0.08462317970290191,79.02320167330983,3.536732937264872,39.38227200140317
3324,0.10762241321173292,0.08490846243349652,78.89477656150518,3.531116880092473,39.35124027764455
3320,0.10788332148925818,0.0849148914470552,78.70993428350283,3.535748501418712,39.630542216913845
3316,0.1083258993155271,0.08509100436784738,78.5509327921644,3.5325080013990062,39.7139034026744
3312,0.10889726245305836,0.08537763981217943,78.40200744163116,3.5228379243696866,39.63451185590521
3308,0.10974352292886178,0.08594985518396434,78.31884095763809,3.5015694030751074,39.20387496911736
3304,0.1100826365394534,0.08596446187366957,78.09084572829983,3.5007322629488584,39.449917099534915
3300,0.11008643618023826,0.08565631535628002,77.80823717105329,3.5108572270779446,40.02847826362774
3296,0.11064395389182101,0.08591013377691042,77.64557461576854,3.4962774396456755,39.850070963917
3292,0.11097997870605665,0.08595338743366718,77.44945388872772,3.4910719940192725,39.95256505524035
3288,0.11092447553478829,0.08561107464050853,77.179607320892,3.501632948579042,40.532840680672564
