wl_nm,reflectance_mean
467,0.12681587938575106
468,0.12701433916034727
469,0.12721716054715554
470,0.1274264148950012
471,0.12764296537954445
472,0.1278674165988623
473,0.12810085554833944
474,0.12834358241006033
475,0.12859706408963456
476,0.12886204841417248
477,0.1291393533070879
478,0.12942969650510897
479,0.12973394172973726
480,0.13005289486458096
481,0.1303870348182739
482,0.130736713685788
483,0.13110215011381704
484,0.1314834807490953
485,0.13188075486281212
486,0.13229431104103148
487,0.13272462159131954
488,0.1331715890641818
489,0.13363541442245908
490,0.1341160056387498
491,0.1346113914413004
492,0.1351208891757546
493,0.13564447547951894
494,0.13618133739259142
495,0.1367309524845587
496,0.13729285976002964
497,0.13786659497905993
498,0.13845130290038532
499,0.13904624736778617
500,0.13965084651953028
501,0.14026474507912465
502,0.14088714860345772
503,0.1415175133667712
504,0.14215530102103735
505,0.14280019553042914
506,0.14345222992649126
507,0.14411071360036531
508,0.1447752419490147
509,0.14544620821522292
510,0.146122938541673
511,0.14680526882001185
512,0.14749321196401782
513,0.1481868441705754
514,0.1488858808343267
515,0.14959047071719336
516,0.15030098978630432
517,0.15101728539240172
518,0.15173899312428285
519,0.15246589752755585
520,0.15319840082157893
521,0.1539363600852704
522,0.15467980470413578
523,0.15542872050230938
524,0.1561830924186955
525,0.15694291163248145
526,0.15770844844411364
527,0.15847880525887814
528,0.15925415514991756
529,0.16003508004256248
530,0.1608212948085425
531,0.16161292438349553
532,0.16241020384553756
533,0.16321317100639043
534,0.1640217099633711
535,0.16483602695176333
536,0.1656560914905754
537,0.16648187269964693
538,0.1673133942410976
539,0.16815089116301227
540,0.16899465019466617
541,0.169844479897474
542,0.17070103880339768
543,0.17156381279404984
544,0.1724329343779053
545,0.17330819164741615
546,0.17418971156012805
547,0.17507714885872105
548,0.17597080348318223
549,0.17687077891619393
550,0.17777669742574587
551,0.1786884199097032
552,0.17960587342317266
553,0.18052813508711055
554,0.1814546444162899
555,0.18238560321558023
556,0.18332024632231075
557,0.18425783022720302
558,0.18519781621950226
559,0.18613939307518196
560,0.18708194955770602
561,0.18802457567827321
562,0.1889667849509045
563,0.18990744959423494
564,0.19084600481740513
565,0.19178169526524613
566,0.1927142830498498
567,0.19364288062905166
568,0.19456704961586196
569,0.1954866222925684
570,0.19640067293257402
571,0.19730890700151754
572,0.1982104970797352
573,0.19910469269608477
574,0.1999914260595123
575,0.20087072738800651
576,0.2017417900272108
577,0.20260442301559933
578,0.20345808168201773
579,0.20430182505519506
580,0.20513530648346143
581,0.20595752301425752
582,0.20676822681159326
583,0.2075672419306528
584,0.20835411040271234
585,0.20912889787455297
586,0.2098917804967731
587,0.21064288067387046
588,0.21138233065299766
589,0.2121102845275123
590,0.2128265155348728
591,0.21353189886592844
592,0.21422691413139203
593,0.21491202754927266
594,0.21558825521929031
595,0.21625614868501558
596,0.21691589129214964
597,0.21756807947669032
598,0.2182124563193928
599,0.21884902901985354
600,0.21947783866143086
601,0.22009924380042734
602,0.2207140607429125
603,0.2213226078989803
604,0.22192493027268587
605,0.22252145235217383
606,0.22311232236647352
607,0.22369759918246368
608,0.22427706794452523
609,0.22485113952168778
610,0.22542004444702918
611,0.22598416976121735
612,0.2265439485119655
613,0.2270993220331251
614,0.22765075790292497
615,0.22819843998611258
616,0.22874263319805388
617,0.22928401865578
618,0.22982261103832224
619,0.23035902766157004
620,0.23089370048298802
621,0.23142717534648866
622,0.2319597548330287
623,0.23249152787038113
624,0.23302258808800025
625,0.23355348336561646
626,0.2340843757230359
627,0.23461536246362874
628,0.2351468005054071
629,0.2356788040104296
630,0.23621135541849286
631,0.23674469015937072
632,0.23727909632520655
633,0.2378144039180394
634,0.23835089349101926
635,0.23888852155458282
636,0.2394271942663594
637,0.23996704233775015
638,0.24050773133498632
639,0.24104931636011767
640,0.24159146043994167
641,0.2421340039280369
642,0.24267682373134258
643,0.24321976499531003
644,0.24376281619299883
645,0.24430595943939676
646,0.24484896869906414
647,0.24539176418764083
648,0.2459344892258784
649,0.2464772591704816
650,0.2470201601725382
651,0.24756297665371563
652,0.2481057647630114
653,0.24864853130797568
654,0.2491914209119502
655,0.24973447444316815
656,0.2502775961108789
657,0.2508211941145264
658,0.2513654056044462
659,0.25191040272004644
660,0.2524561381212197
661,0.2530025419786315
662,0.25354995939080577
663,0.254098516319198
664,0.254648261609456
665,0.2551990789022392
666,0.2557512915087367
667,0.2563048237123031
668,0.2568597384498426
669,0.2574159952002398
670,0.25797315761331174
671,0.2585311460926756
672,0.25909004192676377
673,0.25964978876401446
674,0.2602103306584688
675,0.260771730812835
676,0.261333626560709
677,0.26189623846882193
678,0.2624593087178886
679,0.263022567574015
680,0.2635859821892291
681,0.26414944814342356
682,0.26471330470287313
683,0.26527750952462736
684,0.2658423733403453
685,0.2664080448230744
686,0.2669746432357089
687,0.26754148532748767
688,0.2681084644431022
689,0.2686754520197583
690,0.26924240445515996
691,0.26980940400747344
692,0.27037651967242227
693,0.2709439271493354
694,0.2715115424172109
695,0.2720793019248393
696,0.272646620736054
697,0.273213602475186
698,0.2737803106564031
699,0.27434661871102484
