wl_nm,reflectance_mean
2344,0.3613756839752815
2348,0.36333883148620505
2352,0.36439019744955575
2356,0.36456456567686824
2360,0.363941465193805
2364,0.3627325149408973
2368,0.3610789231810021
2372,0.35911501099546095
2376,0.35697177550092507
2380,0.3546750615169905
2384,0.35235399773070863
2388,0.3497363803192889
2392,0.3463364409126494
2396,0.34322128919651734
2400,0.3418817698646555
2404,0.34269003737116527
2408,0.34420007506651384
2412,0.34559027849920665
2416,0.34669065098517204
2420,0.34753959038633736
2424,0.3481899239299573
2428,0.34871094654336166
2432,0.3491646067386802
2436,0.34957370649247743
2440,0.34991526858047717
2444,0.35015375597729353
2448,0.3502559677788103
2452,0.3502008178460296
2456,0.3500182635632958
2460,0.34961089391847294
2464,0.34893642856537255
2468,0.34795049578021514
2472,0.3466163234574081
2476,0.344933676735233
2480,0.3429347033151726
2484,0.3406409565583324
2488,0.3381511009213482
2492,0.33557438485829616
2496,0.33304396792495816
2500,0.33071193226678386
2504,0.3287394594003411
2508,0.32721055867061205
2512,0.3261359524828148
2516,0.32553028389225563
2520,0.3253744171353233
2524,0.32565402212339345
2528,0.32635081553075124
2532,0.3274240957078007
2536,0.32878597830927975
2540,0.33023023078670455
2544,0.33168179318936425
2548,0.33301696308210227
2552,0.3341425853230318
2556,0.3350113126052627
2560,0.33561104139692294
2564,0.3359518143449696
2568,0.336112004583792
2572,0.33614846547178223
2576,0.336138612709305
2580,0.33614966003839397
2584,0.3362017440367069
2588,0.3362406822835939
2592,0.33622080324883596
2596,0.3361741985175529
2600,0.3361364689632062
2604,0.3361462091501576
2608,0.33621553891712175
2612,0.33633049640371193
2616,0.3364592549908429
2620,0.3365769849686918
2624,0.3366557768440835
2628,0.33667589224739
2632,0.33662455535772917
2636,0.3365023638018514
2640,0.33632440923826445
2644,0.33611547651553497
2648,0.3358344651285672
2652,0.3354697084725117
2656,0.3350191000794556
2660,0.33446949751753935
2664,0.33380187262243355
2668,0.33300125228993904
2672,0.3320974208466645
2676,0.3311152856806449
2680,0.3300854696556458
2684,0.3290187391469563
2688,0.327934127589395
2692,0.32683672331396973
2696,0.3257076000622816
2700,0.3245811375912993
2704,0.3234159071212277
2708,0.32221379209849665
2712,0.320999833936775
2716,0.3197687636575213
2720,0.31852265015678605
2724,0.31726105686672434
2728,0.3159620368441529
2732,0.31461395367179285
2736,0.31322834006611255
2740,0.31181865710721257
2744,0.3103689079172355
2748,0.3088673474755996
2752,0.30736240231173906
2756,0.3057935592591843
2760,0.3041868008285049
2764,0.302546007523118
2768,0.3008629441008227
2772,0.29914286833184933
2776,0.2973873908267691
2780,0.2956339743198464
2784,0.29379621589873406
2788,0.2919190470943235
2792,0.29001813401630117
2796,0.28807568238300885
2800,0.2861189751510504
2804,0.28415982991283506
2808,0.28223275845614065
2812,0.28007701300736954
2816,0.2776118386538951
2820,0.27489031551971654
2824,0.27199517702843173
2828,0.2689890286701991
2832,0.26591411584205177
2836,0.2627974726119604
2840,0.2596387235768798
2844,0.25645219243245465
2848,0.25330712578422215
2852,0.25030221430395466
2856,0.2474788634931284
2860,0.24490125621132183
2864,0.24250610112430948
2868,0.240355361745587
2872,0.23844790885193223
2876,0.23682001854492177
2880,0.23540949766322747
2884,0.23406081009590066
2888,0.23264027616365132
2892,0.23095182305014667
2896,0.22910638779740342
2900,0.22721840356334447
2904,0.22531906560523904
2908,0.2234425565113881
2912,0.22159460227922548
2916,0.2198292885461333
2920,0.21805866480363986
2924,0.2163488211935384
2928,0.2147710733607532
2932,0.21333140275630086
2936,0.21203228458577225
2940,0.21088052244970326
2944,0.2098457348232053
2948,0.20888589370942964
2952,0.20795077919904525
2956,0.207067193189843
2960,0.20617270552524886
2964,0.20523490618191276
2968,0.20428004287276924
2972,0.20329489445892826
2976,0.2023246776657259
2980,0.20136025298902008
2984,0.20038625100643787
2988,0.19942757046849366
2992,0.1984243641398286
2996,0.19741750831065863
3000,0.1963322924708625
3004,0.19521912140485617
3008,0.19409559616561944
3012,0.19291997371661732
3016,0.19170567984286271
3020,0.190448636314485
3024,0.18913162511439963
3028,0.1876843898883676
3032,0.18618615114139692
3036,0.1846642298090872
3040,0.18313493119267962
3044,0.18162831596680515
3048,0.18013538160489373
3052,0.17866949944033367
3056,0.17723690981631304
3060,0.17576487811027336
3064,0.17425292459383152
3068,0.17268787197528734
3072,0.17110236808811471
3076,0.1695298195800132
3080,0.1679593129453396
3084,0.16644449323849703
3088,0.16492980518835015
3092,0.16338815643922888
3096,0.16183204636555848
3100,0.16024614851716995
3104,0.15868747354913282
3108,0.15707833692923504
3112,0.1554358419348826
3116,0.15378182672568552
3120,0.15215379696101167
3124,0.1505535934069107
3128,0.14895279701887912
3132,0.14737649090176902
3136,0.14576195170582557
3140,0.14413397240734643
3144,0.14252570608058507
3148,0.1409153263806749
3152,0.1393435225037597
3156,0.13780235699240362
3160,0.13632469260775912
3164,0.13487631230627933
3168,0.1334241170003723
3172,0.13200294248153147
3176,0.13061513927487622
3180,0.12927547590576163
3184,0.12801941837911107
3188,0.12674585121547613
3192,0.1255108128747701
3196,0.1243746668443451
3200,0.12329146180198199
3204,0.12224240094083434
3208,0.12124534646279168
3212,0.12033533547583526
3216,0.11944730739104634
3220,0.1186246008177516
3224,0.11785560422511537
3228,0.1171259292445671
3232,0.11644432400167672
3236,0.1158428993119349
3240,0.11531380792733627
3244,0.11481187933980969
